DATE,CITY,COUNTRY,TEMP_LO,TEMP_HI,RAIN,DESCRIPTION
2038-05-17,Cape Town,ZAF,3.3,15.7,00005.0,Rain
2038-05-18,San Franciso,USA,11.4,18.8,00000.0,Clear
2038-05-18,NYC,USA,4.8,16.1,00001.0,Clear
2038-05-18,Cape Town,ZAF,2.5,11.3,00000.0,Cloudy
2038-05-18,London,GBR,10.2,19.8,00000.0,Clear
2038-05-18,Edinburgh,GBR,6.5,15.4,00000.0,Clear
2038-05-18,Norwich,GBR,7.3,15.4,00000.0,Clear
2038-05-18,Utrecht,NLD,2.6,11.2,00019.0,Rain
2038-05-19,Cape Town,ZAF,10.3,15.5,00000.0,Clear
2038-05-19,Norwich,GBR,7.6,19.7,00000.0,Clear
2038-05-19,NYC,USA,8.5,15.2,00000.0,Clear
2038-05-19,Utrecht,NLD,8.0,15.0,00004.0,Rain
2038-05-19,San Franciso,USA,9.7,14.3,00000.0,Clear
2038-05-19,Edinburgh,GBR,12.4,24.6,00000.0,Cloudy
2038-05-19,London,GBR,10.9,18.3,00000.0,Clear
2038-05-20,Utrecht,NLD,5.2,13.2,00004.0,Rain
2038-05-20,Edinburgh,GBR,7.0,16.3,00000.0,Clear
2038-05-20,NYC,USA,12.3,19.1,00000.0,Clear
2038-05-20,San Franciso,USA,8.3,17.5,00000.0,Clear
2038-05-20,Norwich,GBR,11.1,17.8,00000.0,Clear
2038-05-20,Cape Town,ZAF,5.0,20.5,00000.0,Cloudy
2038-05-20,London,GBR,7.6,15.8,00001.0,Clear
2038-05-21,San Franciso,USA,6.4,18.1,00000.0,Clear
2038-05-21,Utrecht,NLD,8.3,14.7,00000.0,Clear
2038-05-21,Norwich,GBR,11.6,17.6,00000.0,Clear
2038-05-21,London,GBR,12.1,17.3,00000.0,Clear
2038-05-21,Edinburgh,GBR,8.2,20.2,00000.0,Cloudy
2038-05-21,Cape Town,ZAF,8.6,19.6,00000.0,Clear
2038-05-21,NYC,USA,11.3,20.9,00000.0,Cloudy
2038-05-22,Utrecht,NLD,5.8,12.8,00002.0,Rain
2038-05-22,Cape Town,ZAF,7.9,16.4,00000.0,Clear
2038-05-22,NYC,USA,3.0,15.8,00000.0,Clear
2038-05-22,San Franciso,USA,8.8,15.8,00000.0,Clear
2038-05-22,London,GBR,7.0,19.5,00000.0,Clear
2038-05-22,Edinburgh,GBR,12.5,19.6,00000.0,Clear
2038-05-22,Norwich,GBR,8.2,16.4,00000.0,Clear
2038-05-23,Edinburgh,GBR,14.5,18.6,00000.0,Clear
2038-05-23,Utrecht,NLD,4.6,23.7,00000.0,Cloudy
2038-05-23,Cape Town,ZAF,6.4,13.2,00000.0,Clear
2038-05-23,London,GBR,12.6,22.7,00000.0,Sunny
2038-05-23,San Franciso,USA,11.0,19.2,00000.0,Clear
2038-05-23,Norwich,GBR,10.2,20.8,00000.0,Cloudy
2038-05-23,NYC,USA,12.7,15.8,00000.0,Clear
2038-05-24,London,GBR,9.3,14.4,00000.0,Clear
2038-05-24,San Franciso,USA,7.3,14.4,00000.0,Clear
2038-05-24,Utrecht,NLD,7.1,12.2,00000.0,Clear
2038-05-24,Cape Town,ZAF,6.6,18.5,00000.0,Clear
2038-05-24,NYC,USA,12.2,18.6,00000.0,Clear
2038-05-24,Norwich,GBR,6.9,15.0,00000.0,Clear
2038-05-24,Edinburgh,GBR,7.6,22.2,00000.0,Sunny
2038-05-25,Cape Town,ZAF,0.5,15.8,00000.0,Clear
2038-05-25,Utrecht,NLD,2.4,13.4,00001.0,Clear
2038-05-25,NYC,USA,9.6,14.6,00000.0,Clear
2038-05-25,Edinburgh,GBR,1.9,13.9,00000.0,Clear
2038-05-25,Norwich,GBR,7.8,19.1,00000.0,Clear
2038-05-25,San Franciso,USA,6.9,17.9,00000.0,Clear
2038-05-25,London,GBR,9.2,14.4,00000.0,Clear
2038-05-26,Edinburgh,GBR,10.1,20.3,00000.0,Sunny
2038-05-26,Cape Town,ZAF,5.9,12.3,00000.0,Clear
2038-05-26,Norwich,GBR,12.0,15.4,00000.0,Clear
2038-05-26,London,GBR,7.9,20.9,00000.0,Sunny
2038-05-26,NYC,USA,9.7,16.2,00000.0,Clear
2038-05-26,Utrecht,NLD,3.6,14.3,00000.0,Clear
2038-05-26,San Franciso,USA,11.3,22.2,00000.0,Cloudy
2038-05-27,Cape Town,ZAF,6.0,14.4,00000.0,Clear
2038-05-27,Utrecht,NLD,10.3,16.7,00000.0,Clear
2038-05-27,NYC,USA,12.5,17.1,00000.0,Clear
2038-05-27,San Franciso,USA,12.9,26.1,00000.0,Cloudy
2038-05-27,Norwich,GBR,13.2,15.7,00000.0,Clear
2038-05-27,Edinburgh,GBR,12.8,16.9,00000.0,Clear
2038-05-27,London,GBR,11.2,15.0,00000.0,Clear
2038-05-28,Norwich,GBR,13.7,27.5,00000.0,Sunny
2038-05-28,Edinburgh,GBR,13.0,21.2,00000.0,Sunny
2038-05-28,Cape Town,ZAF,8.5,11.1,00000.0,Cloudy
2038-05-28,Utrecht,NLD,6.3,15.2,00000.0,Clear
2038-05-28,San Franciso,USA,8.4,19.9,00000.0,Clear
2038-05-28,NYC,USA,10.1,18.5,00000.0,Clear
2038-05-28,London,GBR,12.0,15.3,00000.0,Clear
2038-05-29,London,GBR,12.5,16.7,00000.0,Clear
2038-05-29,Edinburgh,GBR,9.4,14.9,00000.0,Clear
2038-05-29,Utrecht,NLD,8.2,12.9,00000.0,Clear
2038-05-29,San Franciso,USA,13.4,15.2,00000.0,Clear
2038-05-29,NYC,USA,7.0,14.9,00000.0,Clear
2038-05-29,Cape Town,ZAF,2.9,11.7,00000.0,Cloudy
2038-05-29,Norwich,GBR,7.2,19.4,00000.0,Clear
2038-05-30,London,GBR,6.6,13.9,00000.0,Clear
2038-05-30,Cape Town,ZAF,9.8,14.4,00000.0,Clear
2038-05-30,San Franciso,USA,12.9,15.0,00000.0,Clear
2038-05-30,Edinburgh,GBR,9.8,17.7,00000.0,Clear
2038-05-30,Norwich,GBR,7.3,15.3,00000.0,Clear
2038-05-30,NYC,USA,12.7,16.3,00000.0,Clear
2038-05-30,Utrecht,NLD,8.4,14.9,00000.0,Clear
2038-05-31,London,GBR,4.8,17.3,00000.0,Clear
2038-05-31,Cape Town,ZAF,7.5,13.8,00000.0,Clear
2038-05-31,Utrecht,NLD,4.5,12.7,00000.0,Clear
2038-05-31,Norwich,GBR,13.6,23.7,00000.0,Cloudy
2038-05-31,San Franciso,USA,11.3,19.3,00000.0,Clear
2038-05-31,Edinburgh,GBR,11.9,21.1,00000.0,Cloudy
2038-05-31,NYC,USA,9.9,16.2,00000.0,Clear
2038-06-01,London,GBR,11.0,19.5,00000.0,Clear
2038-06-01,Cape Town,ZAF,11.4,14.9,00001.0,Clear
2038-06-01,Edinburgh,GBR,11.5,24.6,00000.0,Sunny
2038-06-01,Utrecht,NLD,9.9,14.5,00000.0,Clear
2038-06-01,San Franciso,USA,10.7,15.9,00000.0,Clear
2038-06-01,Norwich,GBR,9.5,15.0,00000.0,Clear
2038-06-01,NYC,USA,12.3,14.6,00000.0,Clear
2038-06-02,Utrecht,NLD,4.7,17.9,00000.0,Clear
2038-06-02,NYC,USA,11.3,22.7,00000.0,Cloudy
2038-06-02,Norwich,GBR,12.7,19.1,00000.0,Clear
2038-06-02,San Franciso,USA,13.6,24.9,00000.0,Cloudy
2038-06-02,Edinburgh,GBR,9.9,20.2,00000.0,Cloudy
2038-06-02,London,GBR,11.4,21.3,00000.0,Cloudy
2038-06-02,Cape Town,ZAF,-1.7,15.1,00000.0,Clear
2038-06-03,NYC,USA,12.9,19.0,00000.0,Clear
2038-06-03,San Franciso,USA,13.7,21.3,00000.0,Cloudy
2038-06-03,Edinburgh,GBR,1.5,21.6,00000.0,Cloudy
2038-06-03,Cape Town,ZAF,8.4,16.8,00000.0,Clear
2038-06-03,Utrecht,NLD,3.3,11.4,00005.0,Rain
2038-06-03,Norwich,GBR,13.2,16.1,00000.0,Clear
2038-06-03,London,GBR,7.6,23.0,00000.0,Cloudy
2038-06-04,Edinburgh,GBR,10.7,16.0,00000.0,Clear
2038-06-04,London,GBR,13.3,17.0,00000.0,Clear
2038-06-04,San Franciso,USA,10.2,21.1,00000.0,Sunny
2038-06-04,Utrecht,NLD,6.7,12.5,00000.0,Clear
2038-06-04,Cape Town,ZAF,10.5,12.1,00000.0,Clear
2038-06-04,Norwich,GBR,9.5,14.6,00000.0,Clear
2038-06-04,NYC,USA,7.1,21.3,00000.0,Sunny
2038-06-05,Edinburgh,GBR,8.9,13.0,00000.0,Clear
2038-06-05,San Franciso,USA,13.3,18.7,00000.0,Clear
2038-06-05,London,GBR,9.8,21.1,00000.0,Sunny
2038-06-05,Utrecht,NLD,5.7,17.0,00100.0,Rain
2038-06-05,Norwich,GBR,2.8,17.7,00000.0,Clear
2038-06-05,Cape Town,ZAF,9.8,12.5,00000.0,Clear
2038-06-05,NYC,USA,10.8,15.8,00001.0,Clear
2038-06-06,San Franciso,USA,13.1,19.1,00000.0,Clear
2038-06-06,Edinburgh,GBR,9.2,23.0,00000.0,Sunny
2038-06-06,Cape Town,ZAF,11.3,13.0,00000.0,Clear
2038-06-06,London,GBR,4.2,22.3,00000.0,Cloudy
2038-06-06,Utrecht,NLD,9.0,13.7,00002.0,Rain
2038-06-06,NYC,USA,11.6,14.3,00000.0,Clear
2038-06-06,Norwich,GBR,13.9,20.5,00000.0,Sunny
2038-06-07,NYC,USA,11.3,21.6,00001.0,Cloudy
2038-06-07,Cape Town,ZAF,9.7,14.7,00000.0,Clear
2038-06-07,Utrecht,NLD,7.5,20.2,00002.0,Rain
2038-06-07,San Franciso,USA,10.8,15.1,00000.0,Clear
2038-06-07,Norwich,GBR,10.9,15.0,00000.0,Clear
2038-06-07,Edinburgh,GBR,10.8,19.8,00000.0,Clear
2038-06-07,London,GBR,11.2,19.3,00000.0,Clear
2038-06-08,London,GBR,9.1,14.6,00000.0,Clear
2038-06-08,San Franciso,USA,4.7,17.5,00000.0,Clear
2038-06-08,Norwich,GBR,13.1,17.6,00000.0,Clear
2038-06-08,Edinburgh,GBR,9.4,11.3,00000.0,Cloudy
2038-06-08,NYC,USA,11.1,15.8,00000.0,Clear
2038-06-08,Utrecht,NLD,2.5,15.5,00000.0,Clear
2038-06-08,Cape Town,ZAF,8.6,15.4,00000.0,Clear
2038-06-09,Edinburgh,GBR,7.6,14.1,00000.0,Clear
2038-06-09,Cape Town,ZAF,9.8,15.4,00001.0,Clear
2038-06-09,Utrecht,NLD,3.8,18.8,00001.0,NA
2038-06-09,San Franciso,USA,9.7,14.6,00000.0,Clear
2038-06-09,London,GBR,11.8,23.9,00000.0,Cloudy
2038-06-09,NYC,USA,11.9,18.1,00000.0,Clear
2038-06-09,Norwich,GBR,12.0,15.1,00000.0,Clear
2038-06-10,Utrecht,NLD,-1.0,13.8,00000.0,Clear
2038-06-10,Norwich,GBR,11.5,17.2,00000.0,Clear
2038-06-10,NYC,USA,6.7,17.5,00000.0,Clear
2038-06-10,Cape Town,ZAF,7.2,11.3,00004.0,Rain
2038-06-10,Edinburgh,GBR,7.2,21.6,00000.0,Sunny
2038-06-10,London,GBR,6.2,15.8,00000.0,Clear
2038-06-10,San Franciso,USA,7.3,14.8,00000.0,Clear
2038-06-11,Cape Town,ZAF,4.6,16.7,00001.0,NA
2038-06-11,Edinburgh,GBR,10.2,13.1,00000.0,Clear
2038-06-11,NYC,USA,11.7,19.8,00000.0,Clear
2038-06-11,London,GBR,11.5,20.4,00000.0,Cloudy
2038-06-11,San Franciso,USA,8.7,14.0,00000.0,Clear
2038-06-11,Utrecht,NLD,9.7,24.7,00000.0,Sunny
2038-06-11,Norwich,GBR,13.2,22.6,00001.0,Cloudy
2038-06-12,San Franciso,USA,11.8,15.2,00000.0,Clear
2038-06-12,NYC,USA,8.6,18.5,00000.0,Clear
2038-06-12,Edinburgh,GBR,12.9,24.6,00000.0,Sunny
2038-06-12,Norwich,GBR,9.9,15.9,00000.0,Clear
2038-06-12,London,GBR,10.8,14.9,00000.0,Clear
2038-06-12,Utrecht,NLD,9.6,10.3,00000.0,Cloudy
2038-06-12,Cape Town,ZAF,7.0,18.7,00000.0,Clear
2038-06-13,San Franciso,USA,11.3,14.8,00000.0,Clear
2038-06-13,London,GBR,11.4,22.5,00000.0,Cloudy
2038-06-13,NYC,USA,4.8,25.0,00000.0,Cloudy
2038-06-13,Cape Town,ZAF,7.2,12.2,00000.0,Clear
2038-06-13,Edinburgh,GBR,13.3,13.7,00000.0,Clear
2038-06-13,Norwich,GBR,10.8,15.3,00000.0,Clear
2038-06-13,Utrecht,NLD,-0.3,11.5,00001.0,NA
2038-06-14,Cape Town,ZAF,9.1,12.3,00000.0,Clear
2038-06-14,NYC,USA,7.6,14.8,00000.0,Clear
2038-06-14,Norwich,GBR,10.0,19.7,00000.0,Clear
2038-06-14,London,GBR,13.3,24.0,00000.0,Cloudy
2038-06-14,Edinburgh,GBR,6.5,14.5,00000.0,Clear
2038-06-14,Utrecht,NLD,9.9,14.6,00004.0,Rain
2038-06-14,San Franciso,USA,11.2,14.7,00000.0,Clear
2038-06-15,London,GBR,11.6,15.6,00000.0,Clear
2038-06-15,Edinburgh,GBR,3.2,15.3,00000.0,Clear
2038-06-15,Utrecht,NLD,3.0,13.2,00000.0,Clear
2038-06-15,San Franciso,USA,13.1,23.2,00000.0,Cloudy
2038-06-15,NYC,USA,10.3,19.7,00000.0,Clear
2038-06-15,Norwich,GBR,12.1,15.5,00000.0,Clear
2038-06-15,Cape Town,ZAF,3.9,20.9,00000.0,Sunny
2038-06-16,NYC,USA,12.7,14.3,00000.0,Clear
2038-06-16,Edinburgh,GBR,11.6,20.7,00000.0,Cloudy
2038-06-16,Utrecht,NLD,9.0,15.0,00005.0,Rain
2038-06-16,London,GBR,12.0,15.1,00000.0,Clear
2038-06-16,San Franciso,USA,13.7,17.3,00000.0,Clear
2038-06-16,Cape Town,ZAF,9.6,17.1,00000.0,Clear
2038-06-16,Norwich,GBR,12.7,15.3,00000.0,Clear
2038-06-17,London,GBR,8.3,14.5,00000.0,Clear
2038-06-17,Edinburgh,GBR,7.8,13.5,00000.0,Clear
2038-06-17,Utrecht,NLD,9.7,14.7,00000.0,Clear
2038-06-17,NYC,USA,8.3,15.2,00000.0,Clear
2038-06-17,Cape Town,ZAF,8.5,13.9,00000.0,Clear
2038-06-17,Norwich,GBR,11.5,17.9,00000.0,Clear
2038-06-17,San Franciso,USA,1.7,16.9,00000.0,Clear
2038-06-18,Edinburgh,GBR,14.3,32.7,00000.0,Cloudy
2038-06-18,San Franciso,USA,5.6,14.1,00000.0,Clear
2038-06-18,Utrecht,NLD,8.4,13.6,00000.0,Clear
2038-06-18,Norwich,GBR,7.1,22.7,00000.0,Sunny
2038-06-18,London,GBR,12.2,15.7,00000.0,Clear
2038-06-18,NYC,USA,11.1,14.8,00000.0,Clear
2038-06-18,Cape Town,ZAF,10.5,14.1,00000.0,Clear
2038-06-19,NYC,USA,6.3,16.4,00001.0,Clear
2038-06-19,Edinburgh,GBR,14.0,22.2,00000.0,Cloudy
2038-06-19,Norwich,GBR,4.7,21.8,00000.0,Cloudy
2038-06-19,London,GBR,13.2,15.3,00000.0,Clear
2038-06-19,Utrecht,NLD,8.1,12.8,00001.0,Clear
2038-06-19,San Franciso,USA,12.8,18.4,00000.0,Clear
2038-06-19,Cape Town,ZAF,10.3,11.4,00000.0,Cloudy
2038-06-20,Edinburgh,GBR,11.8,16.4,00000.0,Clear
2038-06-20,Norwich,GBR,12.3,18.2,00000.0,Clear
2038-06-20,London,GBR,9.5,18.1,00000.0,Clear
2038-06-20,Utrecht,NLD,8.0,11.2,00000.0,Cloudy
2038-06-20,San Franciso,USA,4.6,20.7,00001.0,Cloudy
2038-06-20,NYC,USA,10.4,17.1,00000.0,Clear
2038-06-20,Cape Town,ZAF,8.8,14.1,00000.0,Clear
2038-06-21,Cape Town,ZAF,8.7,20.5,00003.0,Rain
2038-06-21,Norwich,GBR,12.4,23.1,00000.0,Sunny
2038-06-21,NYC,USA,6.3,15.8,00000.0,Clear
2038-06-21,Edinburgh,GBR,9.9,20.4,00000.0,Cloudy
2038-06-21,London,GBR,10.5,18.9,00000.0,Clear
2038-06-21,San Franciso,USA,11.8,19.5,00000.0,Clear
2038-06-21,Utrecht,NLD,9.5,11.1,00000.0,Cloudy
2038-06-22,Utrecht,NLD,6.7,12.6,00004.0,Rain
2038-06-22,Norwich,GBR,9.3,17.2,00000.0,Clear
2038-06-22,Cape Town,ZAF,7.1,12.8,00000.0,Clear
2038-06-22,NYC,USA,10.9,17.8,00000.0,Clear
2038-06-22,Edinburgh,GBR,9.4,21.5,00000.0,Sunny
2038-06-22,London,GBR,13.3,16.2,00000.0,Clear
2038-06-22,San Franciso,USA,9.3,15.2,00000.0,Clear
2038-06-23,Cape Town,ZAF,9.6,16.5,00000.0,Clear
2038-06-23,Norwich,GBR,8.6,15.4,00000.0,Clear
2038-06-23,San Franciso,USA,13.3,20.7,00000.0,Sunny
2038-06-23,Edinburgh,GBR,14.5,22.0,00000.0,Cloudy
2038-06-23,Utrecht,NLD,10.6,10.8,00000.0,Cloudy
2038-06-23,London,GBR,14.6,18.2,00000.0,Clear
2038-06-23,NYC,USA,12.5,20.3,00000.0,Cloudy
2038-06-24,Edinburgh,GBR,10.3,16.3,00000.0,Clear
2038-06-24,London,GBR,11.2,18.9,00000.0,Clear
2038-06-24,Norwich,GBR,11.7,20.4,00000.0,Sunny
2038-06-24,Cape Town,ZAF,7.5,17.3,00000.0,Clear
2038-06-24,NYC,USA,13.6,17.1,00000.0,Clear
2038-06-24,Utrecht,NLD,2.3,17.2,00003.0,Rain
2038-06-24,San Franciso,USA,7.1,20.9,00000.0,Sunny
2038-06-25,London,GBR,11.4,14.8,00000.0,Clear
2038-06-25,Utrecht,NLD,9.4,13.3,00000.0,Clear
2038-06-25,Norwich,GBR,13.4,19.8,00000.0,Clear
2038-06-25,San Franciso,USA,12.8,20.3,00000.0,Cloudy
2038-06-25,NYC,USA,12.8,21.6,00000.0,Cloudy
2038-06-25,Edinburgh,GBR,8.5,16.8,00000.0,Clear
2038-06-25,Cape Town,ZAF,10.8,11.4,00000.0,Cloudy
2038-06-26,Norwich,GBR,13.7,18.2,00000.0,Clear
2038-06-26,San Franciso,USA,11.0,15.6,00000.0,Clear
2038-06-26,London,GBR,12.4,15.9,00000.0,Clear
2038-06-26,Edinburgh,GBR,9.0,26.4,00000.0,Cloudy
2038-06-26,Utrecht,NLD,8.8,10.9,00017.0,Rain
2038-06-26,Cape Town,ZAF,7.2,11.7,00000.0,Cloudy
2038-06-26,NYC,USA,12.7,14.5,00000.0,Clear
2038-06-27,Norwich,GBR,-1.5,17.2,00000.0,Clear
2038-06-27,Utrecht,NLD,5.6,14.8,00000.0,Clear
2038-06-27,London,GBR,10.4,22.9,00000.0,Sunny
2038-06-27,San Franciso,USA,3.5,17.6,00000.0,Clear
2038-06-27,Edinburgh,GBR,11.3,16.8,00000.0,Clear
2038-06-27,Cape Town,ZAF,10.2,11.0,00000.0,Cloudy
2038-06-27,NYC,USA,10.1,16.0,00000.0,Clear
2038-06-28,Utrecht,NLD,8.8,11.6,00000.0,Cloudy
2038-06-28,Cape Town,ZAF,4.2,16.5,00000.0,Clear
2038-06-28,London,GBR,13.1,16.6,00000.0,Clear
2038-06-28,Norwich,GBR,10.7,15.8,00000.0,Clear
2038-06-28,NYC,USA,7.6,28.0,00000.0,Cloudy
2038-06-28,San Franciso,USA,12.2,19.6,00001.0,Clear
2038-06-28,Edinburgh,GBR,5.4,15.9,00000.0,Clear
2038-06-29,Cape Town,ZAF,7.1,15.3,00000.0,Clear
2038-06-29,NYC,USA,6.6,19.3,00000.0,Clear
2038-06-29,Norwich,GBR,6.8,17.6,00000.0,Clear
2038-06-29,San Franciso,USA,8.2,17.8,00000.0,Clear
2038-06-29,London,GBR,11.6,14.0,00000.0,Clear
2038-06-29,Utrecht,NLD,-1.9,15.1,00000.0,Clear
2038-06-29,Edinburgh,GBR,8.5,20.2,00000.0,Cloudy
2038-06-30,San Franciso,USA,7.7,14.4,00000.0,Clear
2038-06-30,Edinburgh,GBR,13.0,15.5,00000.0,Clear
2038-06-30,Utrecht,NLD,6.2,13.3,00000.0,Clear
2038-06-30,Norwich,GBR,8.8,19.2,00000.0,Clear
2038-06-30,London,GBR,7.1,13.9,00000.0,Clear
2038-06-30,NYC,USA,11.7,19.7,00000.0,Clear
2038-06-30,Cape Town,ZAF,9.0,18.1,00001.0,Clear
2038-07-01,Edinburgh,GBR,7.6,17.1,00000.0,Clear
2038-07-01,Cape Town,ZAF,1.6,17.3,00000.0,Clear
2038-07-01,London,GBR,14.5,21.8,00001.0,Cloudy
2038-07-01,Norwich,GBR,9.8,22.0,00000.0,Cloudy
2038-07-01,San Franciso,USA,6.6,14.5,00000.0,Clear
2038-07-01,NYC,USA,7.9,23.7,00000.0,Cloudy
2038-07-01,Utrecht,NLD,6.9,12.4,00002.0,Rain
2038-07-02,Norwich,GBR,9.9,15.1,00000.0,Clear
2038-07-02,London,GBR,12.2,15.5,00000.0,Clear
2038-07-02,NYC,USA,13.4,15.2,00000.0,Clear
2038-07-02,San Franciso,USA,7.0,17.9,00000.0,Clear
2038-07-02,Cape Town,ZAF,10.1,16.8,00000.0,Clear
2038-07-02,Utrecht,NLD,6.0,16.6,00004.0,Rain
2038-07-02,Edinburgh,GBR,9.4,17.2,00000.0,Clear
2038-07-03,London,GBR,10.1,19.8,00000.0,Clear
2038-07-03,NYC,USA,13.5,24.3,00000.0,Cloudy
2038-07-03,Cape Town,ZAF,6.6,14.4,00000.0,Clear
2038-07-03,Norwich,GBR,9.7,15.5,00000.0,Clear
2038-07-03,Edinburgh,GBR,11.6,16.3,00000.0,Clear
2038-07-03,San Franciso,USA,4.2,14.9,00000.0,Clear
2038-07-03,Utrecht,NLD,8.3,16.8,00002.0,Rain
2038-07-04,San Franciso,USA,11.3,21.7,00000.0,Cloudy
2038-07-04,Cape Town,ZAF,2.5,15.8,00000.0,Clear
2038-07-04,Utrecht,NLD,0.9,13.8,00157.0,Rain
2038-07-04,Edinburgh,GBR,10.3,18.6,00000.0,Clear
2038-07-04,Norwich,GBR,11.8,20.2,00000.0,Cloudy
2038-07-04,London,GBR,6.6,15.8,00000.0,Clear
2038-07-04,NYC,USA,13.1,14.9,00000.0,Clear
2038-07-05,San Franciso,USA,7.8,20.8,00000.0,Cloudy
2038-07-05,Utrecht,NLD,4.8,11.4,00000.0,Cloudy
2038-07-05,London,GBR,8.1,19.9,00000.0,Clear
2038-07-05,Edinburgh,GBR,13.3,15.5,00000.0,Clear
2038-07-05,Cape Town,ZAF,10.7,22.7,00000.0,Cloudy
2038-07-05,NYC,USA,11.6,21.1,00000.0,Cloudy
2038-07-05,Norwich,GBR,9.1,20.4,00000.0,Cloudy
2038-07-06,London,GBR,14.0,15.6,00000.0,Clear
2038-07-06,Cape Town,ZAF,9.9,11.5,00000.0,Cloudy
2038-07-06,Utrecht,NLD,9.5,14.3,00001.0,NA
2038-07-06,Edinburgh,GBR,11.8,14.8,00000.0,Clear
2038-07-06,NYC,USA,11.9,16.9,00000.0,Clear
2038-07-06,Norwich,GBR,12.2,25.4,00000.0,Cloudy
2038-07-06,San Franciso,USA,8.7,13.9,00001.0,Clear
2038-07-07,Cape Town,ZAF,8.4,12.6,00000.0,Clear
2038-07-07,NYC,USA,9.0,20.3,00000.0,Sunny
2038-07-07,Utrecht,NLD,-1.2,15.1,00000.0,Clear
2038-07-07,San Franciso,USA,10.2,20.4,00000.0,Sunny
2038-07-07,Edinburgh,GBR,12.1,25.9,00000.0,Cloudy
2038-07-07,London,GBR,11.9,19.8,00000.0,Clear
2038-07-07,Norwich,GBR,9.4,16.3,00000.0,Clear
2038-07-08,Norwich,GBR,12.3,17.8,00000.0,Clear
2038-07-08,London,GBR,12.1,14.6,00000.0,Clear
2038-07-08,Cape Town,ZAF,-1.6,17.2,00000.0,Clear
2038-07-08,Utrecht,NLD,5.1,12.2,00001.0,Clear
2038-07-08,Edinburgh,GBR,2.1,16.1,00000.0,Clear
2038-07-08,NYC,USA,11.5,14.3,00000.0,Clear
2038-07-08,San Franciso,USA,4.9,14.7,00000.0,Clear
2038-07-09,Norwich,GBR,10.2,20.7,00000.0,Cloudy
2038-07-09,Edinburgh,GBR,11.7,26.7,00000.0,Cloudy
2038-07-09,Cape Town,ZAF,9.9,12.7,00000.0,Clear
2038-07-09,London,GBR,12.8,15.9,00000.0,Clear
2038-07-09,San Franciso,USA,11.7,14.4,00000.0,Clear
2038-07-09,Utrecht,NLD,8.4,19.7,00000.0,Clear
2038-07-09,NYC,USA,-0.1,17.0,00000.0,Clear
2038-07-10,Norwich,GBR,8.9,14.4,00000.0,Clear
2038-07-10,Utrecht,NLD,8.4,11.4,00006.0,Rain
2038-07-10,San Franciso,USA,13.7,17.8,00000.0,Clear
2038-07-10,NYC,USA,6.7,19.3,00000.0,Clear
2038-07-10,London,GBR,12.1,15.5,00000.0,Clear
2038-07-10,Edinburgh,GBR,10.6,18.4,00000.0,Clear
2038-07-10,Cape Town,ZAF,10.0,15.4,00000.0,Clear
2038-07-11,Edinburgh,GBR,7.8,15.5,00000.0,Clear
2038-07-11,San Franciso,USA,13.5,20.2,00000.0,Cloudy
2038-07-11,Norwich,GBR,13.6,15.2,00000.0,Clear
2038-07-11,NYC,USA,10.2,14.4,00000.0,Clear
2038-07-11,London,GBR,10.8,12.8,00000.0,Clear
2038-07-11,Utrecht,NLD,8.0,19.6,00004.0,Rain
2038-07-11,Cape Town,ZAF,2.0,13.0,00000.0,Clear
2038-07-12,Norwich,GBR,12.6,18.9,00000.0,Clear
2038-07-12,Utrecht,NLD,-0.6,14.1,00000.0,Clear
2038-07-12,Cape Town,ZAF,7.1,11.7,00000.0,Cloudy
2038-07-12,London,GBR,7.0,17.3,00000.0,Clear
2038-07-12,NYC,USA,3.5,15.0,00000.0,Clear
2038-07-12,San Franciso,USA,10.8,17.3,00000.0,Clear
2038-07-12,Edinburgh,GBR,11.9,18.9,00000.0,Clear
2038-07-13,San Franciso,USA,4.4,18.5,00000.0,Clear
2038-07-13,London,GBR,9.3,16.8,00000.0,Clear
2038-07-13,Utrecht,NLD,1.3,10.6,00001.0,NA
2038-07-13,Edinburgh,GBR,12.5,17.2,00000.0,Clear
2038-07-13,Norwich,GBR,12.5,17.4,00000.0,Clear
2038-07-13,Cape Town,ZAF,10.6,19.3,00000.0,Clear
2038-07-13,NYC,USA,10.7,17.5,00000.0,Clear
2038-07-14,Edinburgh,GBR,13.5,18.0,00000.0,Clear
2038-07-14,Utrecht,NLD,8.9,10.3,00000.0,Cloudy
2038-07-14,London,GBR,-0.5,17.4,00000.0,Clear
2038-07-14,Norwich,GBR,13.9,17.4,00000.0,Clear
2038-07-14,Cape Town,ZAF,4.4,13.9,00001.0,Clear
2038-07-14,San Franciso,USA,12.3,16.5,00000.0,Clear
2038-07-14,NYC,USA,12.0,19.4,00000.0,Clear
2038-07-15,San Franciso,USA,11.2,21.8,00000.0,Cloudy
2038-07-15,London,GBR,12.4,17.8,00000.0,Clear
2038-07-15,NYC,USA,13.7,13.9,00000.0,Clear
2038-07-15,Cape Town,ZAF,10.0,11.2,00000.0,Cloudy
2038-07-15,Utrecht,NLD,-2.0,16.1,00000.0,Clear
2038-07-15,Edinburgh,GBR,11.9,18.5,00000.0,Clear
2038-07-15,Norwich,GBR,10.2,26.0,00000.0,Sunny
2038-07-16,London,GBR,4.0,15.9,00000.0,Clear
2038-07-16,Cape Town,ZAF,4.6,12.8,00000.0,Clear
2038-07-16,Edinburgh,GBR,6.5,16.3,00000.0,Clear
